timeStamp,solarRadiation
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,399
2.01111E+11,399
2.01111E+11,399
2.01111E+11,399
2.01111E+11,399
2.01111E+11,30
2.01111E+11,30
2.01111E+11,30
2.01111E+11,30
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,12
2.01111E+11,12
2.01111E+11,12
2.01111E+11,12
2.01111E+11,12
2.01111E+11,93
2.01111E+11,93
2.01111E+11,93
2.01111E+11,93
2.01111E+11,93
2.01111E+11,291
2.01111E+11,291
2.01111E+11,291
2.01111E+11,291
2.01111E+11,291
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,495
2.01111E+11,495
2.01111E+11,495
2.01111E+11,495
2.01111E+11,490
2.01111E+11,490
2.01111E+11,490
2.01111E+11,490
2.01111E+11,490
2.01111E+11,497
2.01111E+11,497
2.01111E+11,497
2.01111E+11,497
2.01111E+11,497
2.01111E+11,363
2.01111E+11,363
2.01111E+11,363
2.01111E+11,363
2.01111E+11,363
2.01111E+11,164
2.01111E+11,164
2.01111E+11,164
2.01111E+11,164
2.01111E+11,164
2.01111E+11,74
2.01111E+11,74
2.01111E+11,74
2.01111E+11,74
2.01111E+11,74
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,20
2.01111E+11,20
2.01111E+11,20
2.01111E+11,20
2.01111E+11,20
2.01111E+11,100
2.01111E+11,100
2.01111E+11,100
2.01111E+11,100
2.01111E+11,100
2.01111E+11,133
2.01111E+11,133
2.01111E+11,133
2.01111E+11,133
2.01111E+11,385
2.01111E+11,385
2.01111E+11,385
2.01111E+11,385
2.01111E+11,385
2.01111E+11,474
2.01111E+11,474
2.01111E+11,474
2.01111E+11,474
2.01111E+11,474
2.01111E+11,622
2.01111E+11,622
2.01111E+11,622
2.01111E+11,622
2.01111E+11,622
2.01111E+11,636
2.01111E+11,636
2.01111E+11,636
2.01111E+11,636
2.01111E+11,636
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,450
2.01111E+11,318
2.01111E+11,318
2.01111E+11,318
2.01111E+11,318
2.01111E+11,318
2.01111E+11,140
2.01111E+11,140
2.01111E+11,140
2.01111E+11,140
2.01111E+11,140
2.01111E+11,21
2.01111E+11,21
2.01111E+11,21
2.01111E+11,21
2.01111E+11,21
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,3
2.01111E+11,3
2.01111E+11,3
2.01111E+11,3
2.01111E+11,3
2.01111E+11,51
2.01111E+11,51
2.01111E+11,51
2.01111E+11,51
2.01111E+11,51
2.01111E+11,100
2.01111E+11,100
2.01111E+11,100
2.01111E+11,100
2.01111E+11,130
2.01111E+11,130
2.01111E+11,130
2.01111E+11,130
2.01111E+11,130
2.01111E+11,223
2.01111E+11,223
2.01111E+11,223
2.01111E+11,223
2.01111E+11,256
2.01111E+11,256
2.01111E+11,256
2.01111E+11,256
2.01111E+11,258
2.01111E+11,258
2.01111E+11,258
2.01111E+11,258
2.01111E+11,258
2.01111E+11,374
2.01111E+11,374
2.01111E+11,374
2.01111E+11,374
2.01111E+11,374
2.01111E+11,109
2.01111E+11,109
2.01111E+11,109
2.01111E+11,109
2.01111E+11,109
2.01111E+11,123
2.01111E+11,123
2.01111E+11,123
2.01111E+11,123
2.01111E+11,123
2.01111E+11,32
2.01111E+11,32
2.01111E+11,32
2.01111E+11,32
2.01111E+11,32
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,22
2.01111E+11,22
2.01111E+11,22
2.01111E+11,22
2.01111E+11,210
2.01111E+11,210
2.01111E+11,210
2.01111E+11,210
2.01111E+11,425
2.01111E+11,425
2.01111E+11,425
2.01111E+11,425
2.01111E+11,425
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,605
2.01111E+11,596
2.01111E+11,596
2.01111E+11,779
2.01111E+11,779
2.01111E+11,779
2.01111E+11,779
2.01111E+11,779
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,658
2.01111E+11,658
2.01111E+11,658
2.01111E+11,658
2.01111E+11,658
2.01111E+11,495
2.01111E+11,495
2.01111E+11,495
2.01111E+11,495
2.01111E+11,283
2.01111E+11,283
2.01111E+11,283
2.01111E+11,283
2.01111E+11,283
2.01111E+11,38
2.01111E+11,38
2.01111E+11,38
2.01111E+11,38
2.01111E+11,38
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,22
2.01111E+11,22
2.01111E+11,22
2.01111E+11,22
2.01111E+11,22
2.01111E+11,211
2.01111E+11,211
2.01111E+11,211
2.01111E+11,211
2.01111E+11,428
2.01111E+11,428
2.01111E+11,428
2.01111E+11,428
2.01111E+11,428
2.01111E+11,564
2.01111E+11,564
2.01111E+11,780
2.01111E+11,780
2.01111E+11,780
2.01111E+11,780
2.01111E+11,756
2.01111E+11,756
2.01111E+11,756
2.01111E+11,756
2.01111E+11,756
2.01111E+11,656
2.01111E+11,656
2.01111E+11,656
2.01111E+11,656
2.01111E+11,656
2.01111E+11,496
2.01111E+11,496
2.01111E+11,496
2.01111E+11,496
2.01111E+11,496
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,31
2.01111E+11,31
2.01111E+11,31
2.01111E+11,31
2.01111E+11,31
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,17
2.01111E+11,17
2.01111E+11,17
2.01111E+11,17
2.01111E+11,17
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,409
2.01111E+11,409
2.01111E+11,409
2.01111E+11,409
2.01111E+11,409
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,279
2.01111E+11,232
2.01111E+11,232
2.01111E+11,232
2.01111E+11,232
2.01111E+11,232
2.01111E+11,169
2.01111E+11,169
2.01111E+11,169
2.01111E+11,169
2.01111E+11,217
2.01111E+11,217
2.01111E+11,217
2.01111E+11,217
2.01111E+11,217
2.01111E+11,214
2.01111E+11,214
2.01111E+11,214
2.01111E+11,214
2.01111E+11,214
2.01111E+11,307
2.01111E+11,307
2.01111E+11,307
2.01111E+11,307
2.01111E+11,307
2.01111E+11,338
2.01111E+11,338
2.01111E+11,338
2.01111E+11,338
2.01111E+11,338
2.01111E+11,34
2.01111E+11,34
2.01111E+11,34
2.01111E+11,34
2.01111E+11,34
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,11
2.01111E+11,11
2.01111E+11,11
2.01111E+11,11
2.01111E+11,11
2.01111E+11,64
2.01111E+11,64
2.01111E+11,64
2.01111E+11,64
2.01111E+11,181
2.01111E+11,181
2.01111E+11,181
2.01111E+11,181
2.01111E+11,181
2.01111E+11,247
2.01111E+11,247
2.01111E+11,247
2.01111E+11,247
2.01111E+11,369
2.01111E+11,369
2.01111E+11,369
2.01111E+11,369
2.01111E+11,369
2.01111E+11,743
2.01111E+11,743
2.01111E+11,743
2.01111E+11,743
2.01111E+11,743
2.01111E+11,630
2.01111E+11,630
2.01111E+11,630
2.01111E+11,630
2.01111E+11,406
2.01111E+11,406
2.01111E+11,406
2.01111E+11,406
2.01111E+11,406
2.01111E+11,272
2.01111E+11,272
2.01111E+11,272
2.01111E+11,272
2.01111E+11,272
2.01111E+11,28
2.01111E+11,28
2.01111E+11,28
2.01111E+11,28
2.01111E+11,28
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,18
2.01111E+11,18
2.01111E+11,197
2.01111E+11,197
2.01111E+11,411
2.01111E+11,591
2.01111E+11,591
2.01111E+11,591
2.01111E+11,594
2.01111E+11,594
2.01111E+11,594
2.01111E+11,594
2.01111E+11,762
2.01111E+11,762
2.01111E+11,741
2.01111E+11,741
2.01111E+11,741
2.01111E+11,741
2.01111E+11,741
2.01111E+11,644
2.01111E+11,644
2.01111E+11,644
2.01111E+11,644
2.01111E+11,483
2.01111E+11,483
2.01111E+11,483
2.01111E+11,483
2.01111E+11,483
2.01111E+11,274
2.01111E+11,274
2.01111E+11,274
2.01111E+11,274
2.01111E+11,274
2.01111E+11,29
2.01111E+11,29
2.01111E+11,29
2.01111E+11,29
2.01111E+11,29
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,17
2.01111E+11,17
2.01111E+11,17
2.01111E+11,17
2.01111E+11,193
2.01111E+11,193
2.01111E+11,193
2.01111E+11,193
2.01111E+11,404
2.01111E+11,404
2.01111E+11,404
2.01111E+11,584
2.01111E+11,584
2.01111E+11,584
2.01111E+11,584
2.01111E+11,584
2.01111E+11,598
2.01111E+11,598
2.01111E+11,598
2.01111E+11,598
2.01111E+11,598
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,757
2.01111E+11,737
2.01111E+11,737
2.01111E+11,737
2.01111E+11,737
2.01111E+11,737
2.01111E+11,640
2.01111E+11,640
2.01111E+11,640
2.01111E+11,640
2.01111E+11,640
2.01111E+11,479
2.01111E+11,479
2.01111E+11,479
2.01111E+11,479
2.01111E+11,479
2.01111E+11,270
2.01111E+11,270
2.01111E+11,270
2.01111E+11,270
2.01111E+11,28
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,15
2.01111E+11,15
2.01111E+11,15
2.01111E+11,15
2.01111E+11,15
2.01111E+11,184
2.01111E+11,184
2.01111E+11,184
2.01111E+11,184
2.01111E+11,184
2.01111E+11,394
2.01111E+11,394
2.01111E+11,394
2.01111E+11,394
2.01111E+11,576
2.01111E+11,576
2.01111E+11,576
2.01111E+11,576
2.01111E+11,595
2.01111E+11,595
2.01111E+11,595
2.01111E+11,595
2.01111E+11,735
2.01111E+11,735
2.01111E+11,735
2.01111E+11,735
2.01111E+11,735
2.01111E+11,731
2.01111E+11,731
2.01111E+11,731
2.01111E+11,731
2.01111E+11,731
2.01111E+11,606
2.01111E+11,421
2.01111E+11,421
2.01111E+11,421
2.01111E+11,248
2.01111E+11,248
2.01111E+11,248
2.01111E+11,248
2.01111E+11,33
2.01111E+11,33
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,9
2.01111E+11,9
2.01111E+11,9
2.01111E+11,9
2.01111E+11,9
2.01111E+11,98
2.01111E+11,98
2.01111E+11,98
2.01111E+11,98
2.01111E+11,98
2.01111E+11,358
2.01111E+11,358
2.01111E+11,358
2.01111E+11,358
2.01111E+11,490
2.01111E+11,490
2.01111E+11,490
2.01111E+11,490
2.01111E+11,550
2.01111E+11,550
2.01111E+11,550
2.01111E+11,550
2.01111E+11,550
2.01111E+11,685
2.01111E+11,685
2.01111E+11,685
2.01111E+11,685
2.01111E+11,696
2.01111E+11,696
2.01111E+11,696
2.01111E+11,696
2.01111E+11,511
2.01111E+11,511
2.01111E+11,511
2.01111E+11,511
2.01111E+11,510
2.01111E+11,510
2.01111E+11,510
2.01111E+11,510
2.01111E+11,190
2.01111E+11,190
2.01111E+11,190
2.01111E+11,190
2.01111E+11,190
2.01111E+11,27
2.01111E+11,27
2.01111E+11,27
2.01111E+11,27
2.01111E+11,27
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,14
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,183
2.01111E+11,397
2.01111E+11,397
2.01111E+11,397
2.01111E+11,397
2.01111E+11,397
2.01111E+11,574
2.01111E+11,574
2.01111E+11,574
2.01111E+11,574
2.01111E+11,602
2.01111E+11,602
2.01111E+11,602
2.01111E+11,602
2.01111E+11,745
2.01111E+11,745
2.01111E+11,745
2.01111E+11,745
2.01111E+11,694
2.01111E+11,694
2.01111E+11,694
2.01111E+11,694
2.01111E+11,637
2.01111E+11,637
2.01111E+11,637
2.01111E+11,637
2.01111E+11,637
2.01111E+11,470
2.01111E+11,470
2.01111E+11,470
2.01111E+11,470
2.01111E+11,470
2.01111E+11,243
2.01111E+11,243
2.01111E+11,243
2.01111E+11,243
2.01111E+11,243
2.01111E+11,25
2.01111E+11,25
2.01111E+11,25
2.01111E+11,25
2.01111E+11,25
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01111E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,0
2.01112E+11,13
2.01112E+11,13
2.01112E+11,13
2.01112E+11,13
2.01112E+11,13
2.01112E+11,171
2.01112E+11,171
2.01112E+11,171
2.01112E+11,171
2.01112E+11,171
2.01112E+11,380
2.01112E+11,380
2.01112E+11,380
2.01112E+11,380
2.01112E+11,380
2.01112E+11,274
2.01112E+11,274
2.01112E+11,274
2.01112E+11,274
2.01112E+11,274
2.01112E+11,21
2.01112E+11,21
2.01112E+11,21
2.01112E+11,21
2.01112E+11,21
2.01112E+11,32
2.01112E+11,32
2.01112E+11,32
2.01112E+11,32
2.01112E+11,41
2.01112E+11,41
2.01112E+11,41
2.01112E+11,41
2.01112E+11,29
2.01112E+11,29
2.01112E+11,29
2.01112E+11,29
2.01112E+11,27
2.01112E+11,27
2.01112E+11,27
2.01112E+11,27
2.01112E+11,17
2.01112E+11,17
2.01112E+11,17
2.01112E+11,17
2.01112E+11,17
2.01112E+11,8
2.01112E+11,8
2.01112E+11,8
2.01112E+11,8
2.01112E+11,8
2.01112E+11,0
